OEM_NUMBER,UPC,upc 12 digit  text,VENDPART,OEM_NAME,PRODNAME,DESCRIPTION,PRICE,LIST PRICE,UOM,ITEMS_PER_UOI,Min Order Qty,DAYS_ARO,Image Ref,IMAGE_NAME,country_of_origin,JWOD,green_material_flag,PSC_CODE,gds_Categoryname,UNSPSC4,TAA Compliant,,,,,,,,,,,,,,,,,,,,,,,
FP301316White250,54007084839,'054007084839,2JNJ3,3M,Shrink Tubing 0.187in ID White 250ft PK3,"FP-301-3/16-White-250',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 20 to 18 AWG Shrink Tubing I.D. Before Shrinking 0.187 In. I.D. After Shrinking 0.093 In. Shrink Tubing Wall Thickness After Shrinking 0.020 In. Shrink Tubing Length 250 ft. White Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",257.11,281.68,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301316Yellow250,54007084846,'054007084846,2JNC3,3M,Shrink Tubing 0.187in ID Yellw 250ft PK3,"FP-301-3/16-Yellow-250',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 20 to 18 AWG Shrink Tubing I.D. Before Shrinking 0.187 In. I.D. After Shrinking 0.093 In. Shrink Tubing Wall Thickness After Shrinking 0.020 In. Shrink Tubing Length 250 ft. Yellow Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",257.11,281.68,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30114Black200,54007084853,'054007084853,2GCP9,3M,Shrink Tubing 0.25in ID Black 200ft PK3,"FP-301-1/4-Black-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 16 to 12 AWG Shrink Tubing I.D. Before Shrinking 0.250 In. I.D. After Shrinking 0.125 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 200 ft. Black Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",257.02,271.56,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30114Blue200,54007084877,'054007084877,2GCT5,3M,Shrink Tubing 0.25in ID Blue 200ft PK3,"FP-301-1/4-Blue-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 16 to 12 AWG Shrink Tubing I.D. Before Shrinking 0.250 In. I.D. After Shrinking 0.125 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 200 ft. Blue Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",257.02,281.6,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30114Red200,54007084884,'054007084884,2GCR4,3M,Shrink Tubing 0.25in ID Red 200ft PK3,"FP-301-1/4-Red-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 16 to 12 AWG Shrink Tubing I.D. Before Shrinking 0.250 In. I.D. After Shrinking 0.125 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 200 ft. Red Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",257.02,281.6,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30114White200,54007084891,'054007084891,2GCT3,3M,Shrink Tubing 0.25in ID White 200ft PK3,"FP-301-1/4-White-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 16 to 12 AWG Shrink Tubing I.D. Before Shrinking 0.250 In. I.D. After Shrinking 0.125 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 200 ft. White Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",257.02,281.6,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30114Yellow200,54007084907,'054007084907,2GCT1,3M,Shrink Tubing 0.25in ID Yellow 200ft PK3,"FP-301-1/4-Yellow-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 16 to 12 AWG Shrink Tubing I.D. Before Shrinking 0.250 In. I.D. After Shrinking 0.125 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 200 ft. Yellow Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",257.02,271.97,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30138Black200,54007084914,'054007084914,2GCN6,3M,Shrink Tubing 0.375in ID Black 200ft PK3,"FP-301-3/8-Black-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 12 to 8 AWG Shrink Tubing I.D. Before Shrinking 0.375 In. I.D. After Shrinking 0.187 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 200 ft. Black Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",286.97,312.83,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301VW38Black200,54007084921,'054007084921,2GCN8,3M,Shrink Tubing 0.375in ID Black 200ft PK3,"FP-301VW-3/8-Black-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 12 to 8 AWG Shrink Tubing I.D. Before Shrinking 0.375 In. I.D. After Shrinking 0.187 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 200 ft. Black Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",255.01,313.49,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30138Red200,54007084938,'054007084938,2GCU6,3M,Shrink Tubing 0.375in ID Red 200ft PK3,"FP-301-3/8-Red-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 12 to 8 AWG Shrink Tubing I.D. Before Shrinking 0.375 In. I.D. After Shrinking 0.187 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 200 ft. Red Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",286.97,312.83,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30138White200,54007084945,'054007084945,2GEH2,3M,Shrink Tubing 0.375in ID White 200ft PK3,"FP-301-3/8-White-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 12 to 8 AWG Shrink Tubing I.D. Before Shrinking 0.375 In. I.D. After Shrinking 0.187 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 200 ft. White Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",286.97,312.83,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30138Yellow200,54007084952,'054007084952,2GCR2,3M,Shrink Tubing 0.375in ID Yellw 200ft PK3,"FP-301-3/8-Yellow-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 12 to 8 AWG Shrink Tubing I.D. Before Shrinking 0.375 In. I.D. After Shrinking 0.187 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 200 ft. Yellow Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",286.97,312.83,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30112Black200,54007084969,'054007084969,2GEC9,3M,Shrink Tubing 0.5in ID Black 200ft PK3,"FP-301-1/2-Black-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 6 to 1 AWG Shrink Tubing I.D. Before Shrinking 0.500 In. I.D. After Shrinking 0.250 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 200 ft. Black Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",218.7,271.16,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30112Blue2002GEA9,54007084983,'054007084983,2GEA9,3M,Shrink Tubing 0.5in ID Blue 200ft PK3,"FP-301-1/2-Blue-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 6 to 1 AWG Shrink Tubing I.D. Before Shrinking 0.500 In. I.D. After Shrinking 0.250 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 200 ft. Blue Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",323.44,350.66,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30112Red200,54007084990,'054007084990,2GEG5,3M,Shrink Tubing 0.5in ID Red 200ft PK3,"FP-301-1/2-Red-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 6 to 1 AWG Shrink Tubing I.D. Before Shrinking 0.500 In. I.D. After Shrinking 0.250 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 200 ft. Red Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",323.44,350.66,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30112Blue2002DVJ6,54007085003,'054007085003,2DVJ6,3M,Shrink Tubing 0.5in ID Blue 200ft PK3,"FP-301-1/2-Blue-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 6 to 1 AWG Shrink Tubing I.D. Before Shrinking 0.500 In. I.D. After Shrinking 0.250 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 200 ft. Blue Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",323.44,350.66,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30112Yellow200,54007085010,'054007085010,2DVJ5,3M,Shrink Tubing 0.5in ID Yellow 200ft PK3,"FP-301-1/2-Yellow-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 6 to 1 AWG Shrink Tubing I.D. Before Shrinking 0.500 In. I.D. After Shrinking 0.250 In. Shrink Tubing Wall Thickness After Shrinking 0.025 In. Shrink Tubing Length 200 ft. Yellow Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",323.44,350.66,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30134Black200,54007085027,'054007085027,2JMU3,3M,Shrink Tubing 0.75in ID Black 200ft PK3,"FP-301-3/4-Black-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 4 to 3/0 AWG Shrink Tubing I.D. Before Shrinking 0.750 In. I.D. After Shrinking 0.375 In. Shrink Tubing Wall Thickness After Shrinking 0.030 In. Shrink Tubing Length 200 ft. Black Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",400.21,450.27,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301VW34Black200,54007085034,'054007085034,2JNG6,3M,Shrink Tubing 0.75in ID Black 200ft PK3,"FP-301VW-3/4-Black-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 4 to 3/0 AWG Shrink Tubing I.D. Before Shrinking 0.750 In. I.D. After Shrinking 0.375 In. Shrink Tubing Wall Thickness After Shrinking 0.030 In. Shrink Tubing Length 200 ft. Black Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",408.63,506.61,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30134Blue200,54007085041,'054007085041,2JNH9,3M,Shrink Tubing 0.75in ID Blue 200ft PK3,"FP-301-3/4-Blue-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 4 to 3/0 AWG Shrink Tubing I.D. Before Shrinking 0.750 In. I.D. After Shrinking 0.375 In. Shrink Tubing Wall Thickness After Shrinking 0.030 In. Shrink Tubing Length 200 ft. Blue Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",431.36,461.51,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30134Red200,54007085058,'054007085058,2JNH3,3M,Shrink Tubing 0.75in ID Red 200ft PK3,"FP-301-3/4-Red-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 4 to 3/0 AWG Shrink Tubing I.D. Before Shrinking 0.750 In. I.D. After Shrinking 0.375 In. Shrink Tubing Wall Thickness After Shrinking 0.030 In. Shrink Tubing Length 200 ft. Red Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",431.36,461.51,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30134White200,54007085065,'054007085065,2JNF9,3M,Shrink Tubing 0.75in ID White 200ft PK3,"FP-301-3/4-White-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 4 to 3/0 AWG Shrink Tubing I.D. Before Shrinking 0.750 In. I.D. After Shrinking 0.375 In. Shrink Tubing Wall Thickness After Shrinking 0.030 In. Shrink Tubing Length 200 ft. White Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",431.36,461.51,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP30134Yellow200,54007085072,'054007085072,2JNG9,3M,Shrink Tubing 0.75in ID Yellow 200ft PK3,"FP-301-3/4-Yellow-200',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 4 to 3/0 AWG Shrink Tubing I.D. Before Shrinking 0.750 In. I.D. After Shrinking 0.375 In. Shrink Tubing Wall Thickness After Shrinking 0.030 In. Shrink Tubing Length 200 ft. Yellow Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",431.36,461.51,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP3011Black100,54007085089,'054007085089,2GEX5,3M,Shrink Tubing 1.0in ID Black 100ft PK3,"FP-301-1-Black-100',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 4/0 AWG to 500 kcmil Shrink Tubing I.D. Before Shrinking 1.000 In. I.D. After Shrinking 0.500 In. Shrink Tubing Wall Thickness After Shrinking 0.035 In. Shrink Tubing Length 100 ft. Black Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",218.41,271.16,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301VW1Black100,54007085096,'054007085096,2GEN2,3M,Shrink Tubing 1.0in ID Black 100ft PK3,"FP-301VW-1-Black-100',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 4/0 AWG to 500 kcmil Shrink Tubing I.D. Before Shrinking 1.000 In. I.D. After Shrinking 0.500 In. Shrink Tubing Wall Thickness After Shrinking 0.035 In. Shrink Tubing Length 100 ft. Black Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Standards SAE-AMS-DTL-23053/5 AMS-3636 AMS-3637 UL CSA ABS MIL",324.02,378.89,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP3011Blue100,54007085102,'054007085102,2GEW5,3M,Shrink Tubing 1.0in ID Blue 100ft PK3,"FP-301-1-Blue-100',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 4/0 AWG to 500 kcmil Shrink Tubing I.D. Before Shrinking 1.000 In. I.D. After Shrinking 0.500 In. Shrink Tubing Wall Thickness After Shrinking 0.035 In. Shrink Tubing Length 100 ft. Blue Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",322.26,356.43,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP3011Red100,54007085119,'054007085119,2GEU5,3M,Shrink Tubing 1.0in ID Red 100ft PK3,"FP-301-1-Red-100',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 4/0 AWG to 500 kcmil Shrink Tubing I.D. Before Shrinking 1.000 In. I.D. After Shrinking 0.500 In. Shrink Tubing Wall Thickness After Shrinking 0.035 In. Shrink Tubing Length 100 ft. Red Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",322.26,352.31,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP3011White100,54007085126,'054007085126,2GEC1,3M,Shrink Tubing 1.0in ID White 100ft PK3,"FP-301-1-White-100',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 4/0 AWG to 500 kcmil Shrink Tubing I.D. Before Shrinking 1.000 In. I.D. After Shrinking 0.500 In. Shrink Tubing Wall Thickness After Shrinking 0.035 In. Shrink Tubing Length 100 ft. White Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",241.96,300.21,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP3011Yellow100,54007085133,'054007085133,2GEX2,3M,Shrink Tubing 1.0in ID Yellow 100ft PK3,"FP-301-1-Yellow-100',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 4/0 AWG to 500 kcmil Shrink Tubing I.D. Before Shrinking 1.000 In. I.D. After Shrinking 0.500 In. Shrink Tubing Wall Thickness After Shrinking 0.035 In. Shrink Tubing Length 100 ft. Yellow Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",322.26,361.39,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
FP301364Clear1000,54007085232,'054007085232,2GCG6,3M,Shrink Tubing 0.046in ID Clr 1000ft PK3,"FP-301-3/64-Clear-1000',  MFR 3M, Heat Shrink Tubing Thin Wall Polyolefin Flexible Flame Retardant Yes Shrink Tubing Adhesive Lined No -67 Degrees to 275 Degrees F Shrink Ratio 2 1 23 to 17 AWG Shrink Tubing I.D. Before Shrinking 0.046 In. I.D. After Shrinking 0.023 In. Shrink Tubing Wall Thickness After Shrinking 0.016 In. Shrink Tubing Length 1000 ft. Clear Min Shrink Temp 212 Degrees F Max Voltage 600V Features Flame Retardant Solvent Resistant",726.79,758.76,PK,3,1,3,https://static.grainger.com/rp/s/is/image/Grainger/2FYN3_AW99?$S7PRODUCT$,2FYN3_AW99.JPG,US,,N,6145,Shrink Tubing,39121711,Y  ,,,,,,,,,,,,,,,,,,,,,,,
